user,has_ht,followers,friends
2866858062,0,494,260
504035427,0,1611,402
254340945,0,635,240
3229144500,0,388,339
3788134889,0,360,783
3949242613,0,1129,4038
876435420,0,438,508
841893375750074368,0,7,46
761734331341672448,0,2722,140
850016930811461634,1,4,20
274152010,0,656,970
1421235037,1,447,388
3026249877,0,4091,4763
1109736289,1,861,995
827649172589387776,0,60,96
2530330327,0,1099,1804
718705208654749696,1,2506,4969
1416966102,0,190,615
398401772,0,357,276
450781604,0,3106,224
2999022392,0,1246,673
584228024,0,1592,38
309315742,0,197,617
312093139,0,584,548
459530372,0,956,564
1597093944,0,6,28
4464041176,1,290,168
2292083347,0,31,112
457220596,0,322,408
415163335,1,438,385
323173367,1,1885,1034
27381449,1,1905,1665
412712344,0,1605,1396
1530313939,0,427,276
2631095207,0,582,942
1009457034,0,383,291
2688637515,0,565,1109
796910354781634562,0,26068,363
2691633719,0,382,144
4320306201,0,397,237
559993657,0,351,248
3322082232,0,160,253
39126969,0,427,107
124038732,0,1177,1508
736933219287863296,0,1873,1769
226036998,0,655,947
387696553,0,227,160
821889292016361472,0,928,3343
118901916,0,84,116
3370183971,1,109,114
2814359068,0,267,202
2620216818,0,171,0
58230633,0,320,404
806445499,0,3464,3690
564728520,0,415,240
832195963255214080,0,31,325
625776331,0,689,313
23486744,0,7064,3681
2260464324,0,234,286
2507431343,1,57,159
4736088917,0,1802,1510
128248207,0,3890,290
214531763,0,9454,197
744094561,0,152,118
1281119528,0,4380,648
1672469546,0,1963,422
3303414113,1,302,220
2537934873,0,2474,3558
2973767304,0,54,369
202515824,0,178,761
2743280244,0,306,232
804359633066291200,0,21,135
568845724,0,463,513
839218642889900032,0,0,9
2825825344,0,432,324
297773957,0,665,345
2967664065,0,240,382
132463310,0,23780,269
1329191972,0,1222,656
749245040959053824,0,59,196
831864669526700033,1,40,121
3398912897,1,324,1202
781973261081055233,0,10290,881
3037445572,0,119,373
3310729620,0,1121,2612
75295452,0,1063,1801
820286558473310208,0,21,81
2560632538,0,297,523
1653575358,0,1732,588
491829199,0,617,265
1078676892,0,1695,954
35319127,0,287,124
1093709436,0,670,844
539367959,0,28,184
1272020371,1,550,70
27449834,0,1201,813
827045826845253632,0,639,1554
761963199788756993,0,2111,1020
298012192,0,1895,728
811991455829028864,0,8,5
621605395,0,1055,283
238736153,0,2030,827
1458752966,0,137,107
1006328947,1,1989,248
259957458,1,2286,2560
60554220,0,400,367
3594763280,0,15130,14087
631555330,0,756,534
67934071,1,200,1099
706306140,0,20582,8504
1307706822,1,11515,10321
4463124137,1,10,144
776525539,1,2005,882
25782605,0,3367,1761
1170721124,0,671,487
3000230136,0,27,146
3347464804,0,179,102
563795149,0,242,221
742210891488342016,0,318,493
215686744,0,1291,364
4645010837,0,406,282
2955943792,0,274,374
4310134933,0,46,205
243065663,0,139,194
730434723932213248,0,57,1809
134353900,1,311,167
4801607521,0,74,213
2963177903,0,134,64
777574148927205376,0,12,14
396061639,0,1557,1593
1184454096,0,464,205
613045862,0,575,279
845724146147385344,0,9,35
1713853363,0,410,504
4705196303,1,4416,4775
3027067878,0,488,693
795354515314589697,0,18,328
2149804807,0,2651,168
31036345,0,3894,3215
802062039522873345,0,214,208
849617526178824193,0,4,4
412327330,1,133,379
1532088937,0,215,203
21717525,0,206,866
356619597,0,416,195
1201649695,1,4649,529
227893053,1,6132,67
302808329,0,750,464
853588904,0,245,199
3196257653,0,306,187
849261239415001088,0,15,389
2582983813,0,3899,3307
807371148807708672,0,1306,1646
2221407080,0,333,418
406441859,0,140,143
1882048382,0,1623,939
910627220,0,40,125
396550762,0,636,245
242693620,0,3824,2727
1378769310,0,74,369
400222837,0,18,14
1365128246,1,151,185
212739913,0,73,382
22713,0,2216,2299
280580559,0,5333,3237
357650733,0,716,878
740339707729580033,0,46,180
756326863186911233,0,1495,685
3568906762,0,354,67
130187686,0,10479,2787
2866378367,0,20,105
4767696647,0,571,437
2800887884,0,2916,3270
708802504717262849,1,1364,294
797912928578060288,0,1086,1294
264376881,0,174,153
2781941020,0,4109,897
885037574,1,17900,1919
24020769,0,3396,1369
722501983966466048,0,251,88
3065322042,0,488,630
161750257,0,1893,84
3536755277,0,832,1473
924164694,0,20688,17552
278634902,0,77,238
41860812,0,294,996
127692113,0,1750,859
547289620,0,644,440
4561527135,0,3918,1467
560337428,0,1133,80
216760293,0,1745,4353
499900932,0,434,376
285253017,0,2285,227
828708098084835328,1,10,106
153850585,0,1274,1576
20601037,1,876,550
1321748198,0,2723,3348
1892638315,0,451,421
2924607830,0,5754,3477
412401287,1,569,58
2233145203,0,455,303
791295961209315329,0,12,736
584108813,0,7701,465
47391980,1,1861,1295
3239079607,0,189,162
832402499407523840,0,38,126
2573258779,0,11272,239
273203919,0,92,89
4264931294,0,23746,26108
2546864184,0,626,510
989652768,0,111,80
2441843586,0,8651,5968
440428562,0,737,1148
849479678784045060,0,1,0
6272332,0,408,527
3754908743,0,953,785
44135635,0,151785,86087
261481020,0,75,244
92148165,0,494,102
707930431035813888,0,20,62
747005492900278272,0,325,175
3072716075,0,707,1264
2381420407,0,9477,728
3766548377,0,106,170
596182785,0,1421,766
1095901676,1,186,272
49071885,0,716,732
16023914,0,5124,3140
42721187,0,671,2716
1019886254,0,822,226
796831082012348416,0,613,199
848622502163218434,1,91,314
91803279,0,1351,960
4839012662,0,852,717
2168155795,0,3784,4994
269551215,0,1552,530
12235352,0,88,247
476182440,0,288,145
2842734362,0,329,392
4252578735,0,24,210
4829833413,0,73,53
822276605678592001,0,22594,13325
79264655,0,53,92
1976628968,1,336,89
50788866,0,11426,3630
731839855,0,2962,2199
2157429175,0,58,119
3358971395,0,33,99
238252628,0,3598,2828
3352388602,0,17572,6035
2897080509,0,368,457
449395234,0,778,584
15389395,0,570,1416
97327588,0,22470,22301
89761158,0,126,1123
420469723,0,1475,1171
975150650,0,125,541
792081376174563328,0,857,2085
819921843586932737,0,51,43
611650745,0,3320,2742
389528617,0,839,705
238903753,0,415,695
742404104132132864,0,220,332
249131166,0,83,253
245037508,0,211,150
764812886107492352,0,16,36
3115257762,0,608,705
802179451777937408,0,77,146
803979740503650304,0,59,54
2648390574,1,27,60
1438559593,0,18430,10637
296271142,0,1756,1338
2369626590,1,234,350
27834920,1,22951,687
3165805969,0,403,540
231663154,0,14212,9765
1199566230,0,181,515
19807153,0,2822,1020
2646996132,0,591,159
1631192564,1,85,49
4087797921,0,41,101
4877216242,0,44,129
2409833911,1,35,91
3285761599,0,962,2361
2940208260,0,31967,22749
571033952,0,5359,1563
186966745,0,53310,53270
499220736,0,222,356
2941682232,0,39403,30087
117931042,0,132,260
56334975,1,246,245
1439061888,0,10233,7642
1360024418,0,741,1175
707816985,0,1467,543
52184716,0,3042,181
779586727438614528,0,60,79
1328360287,0,63708,71326
17302718,0,235,256
326226077,1,786,697
173931126,0,337,112
3010841474,0,260,280
3964933337,0,43,108
206296054,0,1449,1180
2875747065,0,1598,545
3089780477,0,1116,537
3353029907,0,281,276
318133338,1,147,340
572422064,0,275,212
636788469,0,20351,8996
4243096648,0,750,681
2996603415,0,8007,4468
1714224296,1,566,195
408651705,0,627,544
756815048052445184,0,150,213
746090828,0,8053,481
586091806,0,20281,18254
30177957,1,1459,2195
831066527822667776,1,544,3395
806184907651346432,0,1306,28
708840514313793536,0,21525,22099
2186937266,0,145,647
735884645884010497,0,211,138
403632918,1,120,41
394775808,1,407,1167
3317698168,0,50081,50148
4558929802,0,17617,13457
570265856,0,168,97
503355225,0,596,280
1405754312,0,120,589
4700196796,0,463,314
2357579058,0,278,68
579029977,1,224,154
722771032252268544,1,88,283
2195260956,0,336,293
126713568,0,449,291
3964659140,0,158,328
1272925856,0,6961,3583
822460221385650177,1,168,183
30077531,1,11,4
1689960384,0,790,57
1019032993,0,524,1113
93945543,0,1055,1285
324636866,0,1076,233
633319150,0,1200,299
753153439249465344,0,100,328
2918874437,0,5,116
4444496054,0,597,521
849920474117046272,0,0,0
257347857,0,46,176
330543979,0,2273,2184
264409328,1,1406,1479
702309662146764800,0,77,105
27850972,1,2255,3797
1187889182,0,1264,1928
154248515,0,3806,347
4830965061,1,236,262
180495712,1,4230,1651
856900296,0,687,363
368334455,1,55182,1978
486247600,0,538,568
823583332780965889,0,13,111
128967315,0,9,76
800322,0,400,196
832004964633423872,0,103,176
205004484,0,899,799
4210827689,0,651,679
761331177886212097,0,3846,3435
3152181847,0,850,613
800355893514637312,1,238,209
840149779,0,413,294
823951837271392256,1,138,98
821889292016361472,0,928,3343
165491053,0,34982,31665
713094905552248832,1,2088,2738
51157647,0,1199,1350
3082582699,1,634,1665
958154233,0,2756,597
1286122004,0,748,571
2888069311,0,146,171
755089321242288128,1,47,328
1170133002,1,2097,304
99646859,0,5708,5004
526035717,0,1563,2059
796352959579881472,0,38,98
3011514072,1,182,193
262185327,1,54,198
804362104048230400,0,2,103
58469931,0,626,392
403771971,0,1447,1884
1146133704,0,1195,1776
822944877625413638,0,4,16
62091778,0,401,524
13548162,1,210,394
42460395,0,516,491
1319375270,0,1272,126
1602173694,0,2608,2113
460003803,0,2338,1621
849252454914981888,0,28,74
814277570040594436,1,493,752
2958380212,0,2,58
774506202298355712,1,3,0
2795701385,0,139,362
51933383,1,807,689
840848220901240832,0,92,581
234353635,0,793,332
3439286555,0,439,711
2567992737,0,432,1656
3353332395,0,664,746
393280479,0,167,417
1551572472,0,2067,1814
1256163554,0,639,582
3224283823,0,2156,665
313673831,0,15,87
2485180439,0,244,238
486893546,0,322,205
837763422133633025,0,50,285
1157906778,0,830,889
2198645380,0,628,369
81737579,0,516,251
209841987,0,591,224
850033425608257536,1,1,30
430090370,0,2177,3971
3112443828,0,1244,4109
1555565556,0,4354,203
760831141884592129,0,75,22
36010874,1,641,433
379935762,0,1711,1751
4864526360,0,250,588
1360186644,0,656,660
1582232082,0,549,392
4387224627,1,1496,84
115144224,0,46,155
1122792774,1,3641,1340
583225021,0,117,203
54578292,0,590,168
816233112,0,1422,672
27815588,0,760,1726
3290634088,1,615,1052
828352794260275200,0,267,210
932743896,0,13,223
16026011,1,1316,4229
3335401361,0,28927,22432
2713329298,0,58,125
189827030,0,54,462
241158245,1,4381,397
524912543,0,886,272
767824794578456577,0,176,246
2893038409,0,31,48
719665116929736704,0,105,233
1522757246,0,67,156
2191232396,0,464,763
14955722,0,202465,833
3853493836,0,1081,339
1616771293,1,133,679
174710369,0,573,237
1730261611,0,2787,171
3255119491,0,34061,22600
3146080771,0,189,188
447770189,1,614,681
2713479871,0,1804,1396
4902665370,0,255,209
155365230,0,2054,1682
28930475,1,328,322
154952124,0,1009,1261
970979024,0,3216,2710
3261061676,0,25521,8140
166122260,0,1995,2334
40721297,0,236,200
3024677188,0,272,771
470562852,0,2665,874
24170636,0,352,410
2878792692,0,153,224
144668938,0,572,198
49635518,1,68030,1303
3152013584,0,95824,34533
543755043,0,1799,868
2688709267,0,330,447
241994248,0,595,438
3045470604,0,261,341
848645398902304768,0,0,35
1375573874,0,231,134
28292647,0,1125,1112
1037687143,0,538,1526
400443139,0,6,53
350037589,0,1440,900
18950894,0,225,255
836410027816603649,1,2318,1087
3151994407,0,99480,30181
4832072121,1,241,134
46750483,0,11737,1140
574014039,0,535,1056
808046365964124163,0,269,482
770318927197040641,0,292,335
2298692834,0,1327,1029
805717508300898306,0,642,722
622167241,0,620,531
2425808928,0,694,644
914567454,0,7946,1683
2691343236,0,2783,33
1355692160,0,1106,1385
626200185,1,427,480
4845828660,1,2055,2
815688498657329152,0,97,176
787683916354166784,0,105,299
2359598565,0,505,550
595975101,0,359,532
757987650460680193,0,902,1015
67968729,0,235,209
4914702166,0,219,448
89474072,0,300,1274
806961338899689472,0,290,832
3247429304,0,642,536
2170952767,0,489,363
65612064,0,735,208
1254959005,0,601,2615
261792103,0,494,146
1146141282,0,1337,1667
3071391796,0,49,2
471314640,1,108,346
427579561,0,1179,934
2160663523,0,912,118
28452762,0,307,428
4825963711,1,877,2
53179643,0,3874,3979
66069672,0,433,100
294089871,0,244,847
35073354,1,333,863
2951245498,0,4267,422
41462747,1,237,203
57828671,0,130,270
3599583863,0,691,683
762237720248799232,0,408,85
17397880,0,37834,26083
106667043,0,353,78
706049323,0,425,383
3951144015,1,850,36
31312424,0,596,610
190786069,0,4830,48
1382764333,0,832,438
17143243,0,915,980
4403390717,0,160,223
805805914515271682,0,75,94
628374231,0,607,1244
750396808799481856,0,11,30
3188143535,1,655,567
785333841464438785,0,1210,1253
398821009,1,190044,90764
3163739558,0,2,21
22230837,0,1478,3521
449053822,1,304,312
797525578597433348,0,35,125
828262319474012162,1,355,684
1392340897,0,763,154
15601579,0,70,199
4737640423,0,42544,38420
290847074,0,215,43
3362334694,0,150,166
44644109,0,1957,2642
45286075,0,2313,1946
447097548,0,1970,1868
377334328,0,1437,1320
2479094024,0,453,370
3004779279,0,6344,180
1456952756,0,350,198
16580932,1,23688,21799
1391021190,0,388,238
736692932401598464,0,14,0
1116023412,0,333,299
715262016844382209,1,853,1408
361863809,0,56,238
1146211393,0,877,1329
3481988240,0,917,544
552598963,0,541,523
16493786,1,381,401
3505485915,0,272,414
108927687,0,691,484
884133271,1,17,75
137988515,1,573,790
933447206,1,981,172
166772859,0,333,444
284260981,0,832,474
2343865944,1,8001,1267
476258341,0,158201,84
707555551652220928,0,66,379
155432737,0,1499,301
216949253,0,3017,4994
64515230,0,418,356
261344290,0,269,304
1188213277,0,333,327
71719032,1,370,287
23121787,0,141347,131462
846541834469883904,0,6,30
493703400,0,1361,427
283105536,0,1851,1198
1231695834,0,355,264
2812465526,0,100,70
811955893818494981,1,337,178
778156349108658176,0,99,193
719735479,0,2210,3147
776390075655581696,0,20,29
381343484,1,201,384
54171799,0,4807,2033
17532946,0,244,244
835037561517043712,0,86,617
753107254879150080,0,121,216
431056472,0,577,266
262479107,0,900,3095
94043867,0,709,246
3005268484,0,296,279
46380741,0,287,415
15905895,0,445,828
728344211729186816,0,3707,3787
2448418984,0,244,253
433030576,1,3976,1871
2633018841,1,568,142
57198180,1,442,411
730277140428521472,0,41,89
15158145,0,1921,4013
3089155477,0,8,0
1237899830,0,351,126
21317099,1,6667,6014
711899459404169216,1,35,98
3105918935,0,354,1040
50327212,0,1898,319
75542427,0,450,1187
831696055297142785,0,52,57
133815999,0,46840,10
1532791374,0,1625,843
104518919,0,3376,939
89720430,0,25949,2688
1480576646,0,701,49
2497624522,0,19,210
1137524118,0,13018,14032
1385248272,0,60,359
1337664776,1,56,132
767832778037690368,0,2,23
1571831695,0,124,266
191188761,0,360,200
445136808,0,2070,2273
36359142,1,42366,2569
1426376262,0,220,408
49542236,0,940,1323
71963857,0,337,218
781139086962679808,0,27,67
3385930877,1,493,559
4058036652,0,423,266
62550664,0,5839,3895
86197418,1,160,506
1046721656,0,444,408
2571096685,0,56,151
506131716,1,1521,1642
31348013,0,142,82
129656037,1,626,94
15739494,0,4078,2536
571992635,0,317,120
4307001016,1,11,25
71672665,0,2097,871
3173115201,0,67,320
336414402,1,1723,2859
30006857,0,374,407
257990061,0,2572,901
3339510497,0,526,121
407122879,0,1170,1402
3622223535,0,3293,3090
731873828155097089,1,1092,12
2994323194,0,250,72
1524525354,0,451,980
2318228125,0,850,712
763016644373450752,0,16,40
1148411462,0,10,69
1022626046,0,97,222
15792089,0,13147,614
4734677666,0,226,150
2389954890,0,342,185
432859292,1,985,1408
709311900765401088,0,1052,189
3309518284,0,1251,1633
436138469,0,188,171
90576623,0,48716,239
3290634088,0,615,1052
3026591237,0,512,105
415172620,0,369,249
559724435,0,110,311
3181166138,0,37,158
305931668,0,228,146
724255345204445184,0,759,936
1573259360,0,10813,11978
851160572,0,2788,755
34466145,0,1813,2038
47081388,0,499,187
257206545,0,1801,2097
164718509,1,147,587
407127489,0,222,794
274260142,1,97,215
73147758,0,613,2068
778194429647675392,0,17,68
2321669911,0,849,473
4875600581,0,579,397
835191221320577025,0,931,2109
3293782166,1,468,330
574472307,0,4428,788
328823681,0,4079,3338
2810050196,1,29616,26885
3557791949,0,51,88
967002391,0,478,532
281670339,0,2124,1002
862407912,1,484,310
120336683,0,144,1876
88277882,0,573,644
826279315423756288,0,652,400
719469859373981696,0,308,518
1953012342,0,1060,1294
697895839860183040,0,137,84
355825658,0,337,354
848269200556793860,0,61,167
21424494,0,255,327
469984784,0,493,714
3988623639,0,1771,95
2900089822,0,168,135
2703886868,0,386,370
550653333,0,23154,16398
817151358365270016,0,32,111
4116150492,0,446,439
32794872,0,611,348
1128520712,0,68,210
567513914,1,356,313
100825213,0,6355,188
166856368,0,74,209
2551818612,0,644,753
791603850989805572,0,721,3436
2875519623,0,875,1047
1393521080,0,41,496
850038929545973761,0,0,20
631590158,0,157,148
849469267363942400,1,0,2
31556877,0,6509,1139
953689836,0,2650,1953
827835390715371520,0,33,70
251660478,0,358,451
452625333,1,1742,1526
908648180,0,316,600
3645172228,0,572,400
2838033568,0,783,365
220071336,0,509,466
3317396761,0,2542,1482
743631285696892928,0,5,4
2478536114,0,1349,741
835892061450743812,0,19,91
402102140,0,1703,775
562544701,1,78,284
2838444570,0,28,623
2779746606,1,31200,25986
1161432169,0,619,516
747872597161938944,0,227,96
43883425,0,94,159
280616528,0,168,132
838066851246661634,1,0,0
837368762500161536,0,2,56
3157272545,1,283,309
2953272923,0,1572,275
583900905,0,91,128
700191025,0,599,328
603806681,0,95,310
2365305072,0,273,352
136498632,0,13073,1422
3112995762,0,113,45
1356510888,0,21477,4938
283006492,0,453,1927
27188827,1,508,756
3370496369,1,2152,887
742689491740200961,0,13,11
15255845,0,5834,889
1957390814,0,446,666
1677322032,0,554,133
750796415144714240,1,0,0
3132981680,0,86,21
823209769804517376,1,3,33
2870282872,1,675,866
1927313736,0,418,131
200029924,0,59,333
251274895,0,1729,970
250014762,0,5664,4337
4861429539,1,1201,2060
3222017464,0,246,94
2409414559,0,244,124
21552225,1,1002,927
327933735,0,1463,899
2715238903,0,1785,542
1458370220,0,325,593
1935048158,0,737,575
602203925,0,1592,1512
1643636929,0,242,196
152020287,0,1364,663
1039667923,0,1264,255
36746987,0,136,104
155181403,0,3889,4313
130173378,1,7,8
2932504030,0,2316,323
605696317,0,1517,557
3989221994,0,70,108
784539382900482050,0,472,136
1012265012,0,301,374
766968271,0,974,810
1629339452,0,8168,8985
58463472,0,3079,1221
577340245,0,107,112
394724598,1,425,467
298885782,0,2507,2107
842507228,0,9092,93
459669434,1,151,207
73133656,0,816,724
759514230953476096,0,529,517
323891347,0,492,445
31064987,0,71,1336
2272214377,0,461,1419
67490571,0,11781,4461
121370906,0,2783,221
338399845,0,256,368
823235032252751872,0,255,481
69220548,1,1684,2032
750217421882023937,0,319,354
2177156158,0,2559,3075
386085789,0,120,198
2425253306,1,1,30
741717765740990464,1,1021,3358
751778491,0,329,317
23031094,0,36295,21041
3293367078,0,28,152
16182154,0,970,449
502700271,0,840,836
3151973898,0,93239,20619
2827076611,1,77,306
2905352613,1,826,321
3255106693,0,28852,16202
21998010,1,933,2010
3838443795,0,43,105
807371148807708672,0,1306,1646
2451847542,0,5165,710
4460378955,0,298,358
148891868,0,1872,965
55663375,0,789,1024
1020410636,0,1707,862
356951100,0,166,281
3255044228,0,28473,2164
724071001244487680,0,19,19
3152005237,0,105659,39020
409665866,0,678,395
3151982641,0,94391,36095
54922502,0,915,584
252751553,0,1573,1358
3191506856,0,174,225
49770417,0,388,262
742916650488455168,0,383,371
2284430527,1,21,120
250709106,0,79,564
9738792,0,1028,2830
2892126382,0,17,49
775749737987309572,0,24,46
1403824021,0,521,351
456775778,0,10491,10197
546539601,0,421,193
102653105,1,791,2139
624704425,0,4037,2992
101435629,1,40,113
88533082,0,1458,1913
3363199611,1,16501,868
168110687,1,284,125
797411890422915072,0,40,41
3855377181,0,18328,7257
733715019230253056,0,47,58
449502551,0,582,369
3855497537,0,17371,3771
834601516958892033,0,18,0
791660199434067968,0,110,471
2693701904,0,57,153
709174821033119744,0,1284,1186
156653898,0,4177,613
806196332,1,14,187
712390903,1,5495,5824
416776023,0,5837,589
103495914,0,108,616
3132440422,0,727,231
3231375175,0,86,778
2329990499,0,244,497
3151926042,0,97480,44342
770483219342979077,0,88,44
1556704243,0,4496,121
3137722737,0,271,201
201332891,0,2832,953
3260804538,0,25813,5663
1376016589,1,142,24
235435127,1,10502,8634
2723947777,0,4986,656
439921917,0,4285,1778
2996430326,0,41,29
807879261805625344,0,410,702
2696704303,0,709,511
3773437573,0,15162,96
2254177356,0,214,285
18968440,0,1708,500
141012384,1,3042,4927
3260609059,0,27508,4614
360802513,0,282,738
181194823,0,1897,1449
16287569,0,274,885
3077534967,0,12015,28
80975326,0,161,953
1537491884,0,26,46
839570007851995136,1,31,118
3234375493,1,1434,281
308810744,0,446,545
3261020570,0,23575,103
777374620550770688,1,60,151
803093753758175232,0,277,361
203804565,0,194,514
3319503318,0,19,47
2767187376,1,1552,4677
754398602831732736,0,183,194
69233361,0,1019,476
1677749352,0,91,311
3328900478,0,168,230
2543196540,1,97,745
768079631941525504,0,12,89
912688993,0,877,900
813510938972319744,0,11,21
3174644121,0,257,253
967279476,0,43,94
2384511817,0,1362,557
88480688,0,343,65
778143989618933760,0,29,47
427009842,1,955,492
494618002,0,416,342
274606466,0,603,950
705955815576903680,0,2576,377
777296501064212480,0,7287,3136
396895192,0,2203,929
158506964,0,721,247
26548760,0,372,350
18039404,0,463,231
1898484163,0,1546,454
766068555251085312,1,661,874
1053161654,0,315,311
95766279,0,2033,1149
2193239197,0,371,241
191993261,0,473,383
344268588,0,1022,746
253006450,0,19313,20150
531910508,0,1174,1934
716927454955364352,0,34,227
2881583811,1,1340,1563
362852597,0,384,335
1421362574,0,933,1050
826869413030682624,0,225,223
389486216,0,712,79
4612857862,0,1706,3990
833920890093989889,0,5,42
802839688394309633,0,85,84
608632287,0,992,496
816911122058059777,0,50,68
2334950526,0,203,549
2874243241,0,61,231
162487293,0,185,725
2539326192,0,787,759
29247510,0,320,1544
424242402,0,873,805
74419021,0,2494,4672
782002801098588160,1,215,93
1402873338,1,985,954
2782023942,0,838,525
200166960,0,946,252
834872399137009667,0,114,137
14801657,0,449,464
749245040959053824,0,59,196
94715514,1,86,461
2678900118,0,2097,174
825855765164417024,0,291,255
702961087797293057,1,1215,309
2348184501,0,720,511
482553722,1,98,200
14268045,0,82,249
2904810315,1,616,638
324859724,0,294,775
846803780834381825,0,3,60
230080422,0,42,98
344523746,0,272,213
795270955245457408,0,2791,3282
3446957607,0,164,68
89605560,0,1364,994
821781469878222849,0,552,1015
2842378010,0,82,392
2450457644,0,684,1198
124490725,0,4164,417
400983958,0,648,492
554381482,0,266,755
962820894,0,4085,3657
96258454,0,49142,0
763013713322471424,0,153,219
3029458060,0,161,677
1066077685,0,258,249
30782594,0,637,77
2896318745,1,10483,5516
501952903,0,54,101
1473978738,0,37104,2299
4145623089,0,135,175
620653882,0,516,367
110755266,0,12618,1013
3257350537,0,10,56
836601602643480577,0,1,113
1567457010,0,598,704
250180619,1,2100,1942
977269657,0,523,582
3230775186,0,51,100
745968843806375937,0,362,493
229875979,0,330,368
68625975,0,1504,165
4195016783,1,143,156
284345554,0,934,701
1373834504,0,356,991
19788181,0,2425,2477
3374299811,0,151,119
19921268,0,11450,12573
313814024,0,767,530
4421552352,0,280,910
280761175,0,21,92
21410757,1,101825,82598
27930328,0,20514,866
737301132561633282,0,363,1994
810399360055918592,0,231,360
68014009,1,513,892
2960710491,0,965,806
472271131,0,1006,920
1261219993,0,455,533
28086296,0,239960,1606
822306445,1,34,215
20527047,0,1569,3098
166233003,0,674,602
712746672346935296,0,601,718
3051678044,0,303,288
105500862,0,19,313
2798970741,0,548,250
773627719418540032,1,209,415
325688284,1,13693,9944
2393036042,0,247,196
709506945405882369,0,386,87
2519375378,1,467,603
821791259450818562,0,131,141
2293381290,0,1049,1611
306020486,0,997,885
1058768474,0,568,149
2815559631,0,1672,755
815753891878993920,0,19,118
71163960,1,675,2036
1538755501,0,611,303
574986645,0,405,291
414748708,0,682,101
21405070,1,36021,5398
88991272,1,627,451
1423669664,0,1565,264
728231847910473730,0,1033,627
449382889,0,279,202
534702836,0,28,85
21060685,1,1111,722
15371110,1,845,503
400198592,0,2285,442
717218121359208448,0,33,115
922269914,0,496,453
3068664349,0,528,440
527338619,0,871,556
163110094,0,978,662
820676894,0,235,291
846963127761670145,0,0,0
826948297881485314,0,1,4
824632327083003904,0,189,375
841317429405970432,1,40,268
1725755275,0,1160,1181
3319771482,0,60,253
1043445607,0,737,275
4744232172,1,31356,27305
59586318,0,6812,580
553147459,0,195,108
36161474,0,2050,502
514455759,0,326,229
816156290221228032,0,189,161
20555564,0,1057,962
824423794865434624,0,54,60
4800698797,0,336,198
704758487860039680,0,179,294
4144860689,0,390,99
2790595201,0,581,817
787138164,0,1812,986
3822218967,1,1193,924
4473471443,1,4136,1273
454153720,0,810,365
152780763,0,814,533
323292955,0,1581,1455
359502850,1,421,385
715604951049711617,0,66,203
15729365,0,78,230
813259551294287872,0,83,143
2745508806,0,98,145
3049095276,0,1321,292
1072811406,0,539,3591
30735623,0,114,164
835914541514928128,1,121,1
713784945890582528,0,46,189
2194392116,0,1664,1778
2693992570,0,424,176
1136776502,1,362,363
2154646760,0,168,317
847956811,1,641,1343
125771585,0,21496,15213
569356392,0,323,1044
2780346221,0,503,274
837517242656960512,1,87,135
3297721547,0,820,583
3260758165,0,17947,832
3039745475,0,223,151
704803081,0,530,240
51613029,0,1082,1915
20159543,1,1976,829
774906745,0,1203,158
294973715,0,1431,1686
3357427702,1,2165,2583
323891347,0,492,445
824681904569978882,1,1,1
14408724,0,526,415
19503558,0,192,243
3369866893,1,55,956
4544597073,0,48,81
702524760,0,6,87
329210613,0,105,110
231212429,0,2510,915
3362854511,0,131,121
771860168225222656,0,254,387
299986341,0,181,262
26527690,0,775,1464
63713866,0,1230,2191
124750030,0,1193,2520
2541695152,0,524,490
2381243245,0,39,284
70317835,0,852,560
903457430,0,195,184
4241083214,0,11,195
29068843,0,75,178
774917706143375360,0,176,758
248360453,0,1347,403
18636926,0,308,1120
395570216,0,286,422
2579192329,0,137,97
3898105579,0,106,75
965611388,0,1259,731
2778262237,1,26044,25853
33182210,1,25210,2465
3012252699,0,710,662
834100026406236160,0,89,132
2726375347,0,52018,22468
475419376,0,772,705
1009341372,0,708,582
44626386,0,689,536
2443422622,0,95,391
880523970,0,363,162
747465845178138624,0,28817,27866
222615066,0,2280,995
2885600426,0,331,1310
747471310721191936,0,24888,24098
2663921498,1,1659,1299
27053333,0,2823,993
766294023317360641,0,22737,22101
192916622,0,763,768
1679279490,1,2784,2298
2258357868,0,7518,8257
224661946,0,221,1695
4796924893,0,690,464
372448971,0,594,173
382394874,0,419,158
726140848199487489,0,21900,21247
234920973,0,1562,1092
790008357755248640,0,2807,477
815963983,0,634,1111
767531962701492225,0,1503,1776
1681993843,0,376,257
1264455170,1,67,413
551728790,0,1204,883
774667979053236224,0,459,303
1580012744,0,348,827
766287745417355264,0,21737,21327
60623970,0,1250,1682
72575772,0,231,422
234100254,0,1155,495
515143262,0,403,338
709351065590874112,1,826,2306
612276057,0,1990,1389
2320903311,0,46,338
74763439,1,2090,468
10476642,0,842,1121
2710160941,0,580,246
555786188,1,555,109
385261255,0,459,836
1478673566,0,136,179
296469744,0,16,139
719803636595953665,0,22512,22218
2512265668,0,1779,1371
813197896447311872,0,14,29
817083278,0,183,84
715131292677869568,0,29952,28731
1140994032,0,190,114
369830723,0,62,128
849879477064806400,1,0,0
53493511,0,4672,107
4012957703,1,116,134
42421524,0,431,1658
338992164,1,154,292
1589615497,0,1433,949
53271631,0,2197,853
743324507075551236,0,44,77
103432252,0,240,552
23889141,0,1401,2109
2990854640,0,494,322
475789177,0,26,101
